ID,ORIGINURI,UUIDHISTORY,OCCUPATIONGROUPCODE,CODE,DEFINITION,SCOPENOTE,REGULATEDPROFESSIONNOTE,OCCUPATIONTYPE,ISLOCALIZED,PREFERREDLABEL,ALTLABELS,DESCRIPTION,PREFERREDLABEL_SW,ALTLABELS_SW,DESCRIPTION_SW,DEFINITION_SW,SCOPENOTE_SW,HAS_DUPLICATE_ALTLABELS_SW,PREFERREDLABEL_NOT_IN_ALTLABELS_SW,POSSIBLY_TRUNCATED_SW
687671c1ebd2bf665349e0b7,http://data.europa.eu/esco/occupation/5d758e75-a116-485a-b800-5db08ffd3ba1,"32c24efe-eaa4-415a-9630-da95d90d6ab7
c2d7389b-518f-434c-9ead-95aa71569b6e
0205ea19-926e-42e6-b3c8-eed54ffce254
c721e231-6631-457c-bdf7-fc403b4bfa1c
1fb0f2e5-7f12-45e6-a656-e90c743d21ac",2635,2635.1.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,drug and alcohol addiction counsellor,"Counsellor, AIDS/HIV
addictions counsellor
alcohol counsellor
drug and alcohol addiction counsellor
drug and alcohol addiction counselor
drug and alcohol addiction social counsellor
drug and alcohol worker
drug counsellor
substance abuse counsellor","Drug and alcohol addiction counsellors provide assistance and counselling to individuals and families dealing with drug and alcohol addictions, monitoring their progress, advocating for them, performing crisis interventions and group therapy. They also assist the persons with the consequences of their addictions which can be unemployment, physical or mental disorders and poverty. Drug and alcohol addiction counsellors may also prepare educational programs for high-risk populations.",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e0b8,http://data.europa.eu/esco/occupation/83dc2d94-9e30-493a-bd93-6346e05fe146,"1378de58-a969-4906-b796-3e40a13b0ee2
951a432b-224a-492e-8e02-e56e443e2efd
f46311fc-d629-48cd-9b93-1305e070fc9d
ee2afa02-c4b8-46e5-90a0-a038256a317b
4034f21c-f538-49a9-9b5f-a3f5e0fd71ae",2635,2635.1.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,family planning counsellor,"Assistant, medical: family planning
family planning advisor
family planning clinic advisor
family planning counsellor
family planning counselor
family planning social counsellor
pregnancy advisor
reproductive health advisor
senior sexual health advisor
sexual health advisor
sexual health lead","Family planning counsellors provide support and counselling to adults and adolescents on issues such as reproduction, contraceptive methods, pregnancy or termination of pregnancy, in compliance with the legislation and practices. They also provide information about maintaining optimum health practices, sexual disease prevention and treatment recommendation referrals, working in collaboration with the professional doctors.",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e24e,http://data.europa.eu/esco/occupation/24f1eb3a-e99c-4c38-9bda-ba2ba6bf9fa4,"342a383c-055c-43c1-bbfe-480fd055f2fa
72ef1b6f-7ebd-4c85-8978-7ecdab321ce9
d6750b13-dbe2-44b6-9bea-77cc492b3e24
6fba8241-9159-4b31-b98d-c0d48b59f47f
f05ff607-9f1d-4f49-a42b-7f8c4b327472",3240,3240.2.4,,"Excludes:
- [animal artificial insemination technician](urn:esco:occupation:15cc27b1-7358-48ed-9fb8-69ffe9f1fc98)
- [veterinary technician](urn:esco:occupation:99ebf2c2-1811-4c77-b2e6-7008cba29ea0)",http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,veterinary nurse,"Vaccinator, veterinary
animal nurse
animal nursing specialist
veterinary nurse
veterinary nurses
veterinary nursing specialist
veterinary practice assistant",Veterinary nurses support animals undergoing veterinary treatment and give advice to veterinary clients in the promotion of animal health and disease prevention in accordance with national legislation.,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e24f,http://data.europa.eu/esco/occupation/bdc74965-1d1a-4f8e-a490-9cf71f494e02,"6709b70e-0d9d-426c-a8ac-701e9207d01c
c197e3c0-9abf-49ff-bade-65c62c766efa
5e1fad7f-dbc1-47d9-940c-424a51b87dcf
77b4186c-973b-41ab-b218-db9f9200f697
3b286f2a-9e66-4674-ac33-38f33f1b8e27",3251,3251.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,dental chairside assistant,"Assistant, dental: school service
Auxiliary, dental
dental assistant
dental chairside assistant
dental support worker
orthodontic nurse
qualified dental nurse
trainee dental nurse","Dental chairside assistants support dental practitioners in clinical treatments, as preparation and helping in practical execution and follow-up, and administrative tasks under supervision and following the orders of the dental practitioner.",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e250,http://data.europa.eu/esco/occupation/d18deca3-3063-4970-9ddc-e3c70404a28c,"7c891410-7569-4f80-8b28-b929b2a72013
61dd524c-a31b-45ef-9a8a-6f15edb18e06
15259715-1c85-4108-9c4a-c7f73b5a1c3c
c864e76c-60e1-4b05-bca2-c6cd348ffe31
0e517641-2f60-456f-bac1-77de63865161",3251,3251.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,dental hygienist,"dental therapist
oral health practitioner
oral health specialist
trainee dental hygienist
registered dental hygienist
orthodontic therapist
dental hygienist
qualified dental hygienist
oral health therapist","Dental hygienists work in cleaning and polishing teeth, supra- and sub-gingival scaling of the teeth, application of prophylactic materials to the teeth, collecting data, administering comprehensive advice on oral hygiene and the care of the mouth, according to patients` needs under the supervision of dental practitioners following her/his directions.",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e251,http://data.europa.eu/esco/occupation/14eb2c85-fce5-40b6-bcd0-46ac99994b0d,"5b4bd700-2a94-40fa-9b69-7793a723d24c
32918944-f144-4acc-855d-956f6595e3ab
f88a7e99-9d01-4239-943d-43ea497cc674
269f3d1b-709a-48d1-8618-1d6387ceeb23
8840a52f-a75b-4d2a-9829-7342966d8457",3252,3252.1,,"Excludes:
- people providing treatment or assistance to patients",http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,medical records clerk,"Analyst, medical records
Clerk, information: health
clerical officer
clinical records administrator
health records assistant
health records clerk
health records staff member
medical note summariser
medical records assistant
medical records clerk
medical records filing clerk
medical records officer
medical records staff member
patients records assistant","Medical records clerks organise, keep up-to-date and archive patients` records for medical staff availability. They transfer medical information from a patient’s paper records to an electronic template.",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e252,http://data.europa.eu/esco/occupation/6219f0ef-6414-4d01-9221-41ac25dcb409,"57acfddb-a328-4578-90f7-8febf906f780
f26abd97-5b9f-417b-a907-aa7174ccc72f
51733cf3-4669-403f-9ae4-827e7207321b
d16f9c99-04b5-4e2e-9dcf-8e62431c721c
0734ae57-f5a8-460d-974c-b9a9e2092078",3252,3252.1.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,clinical coder,"Clerk, coding: clinical
Coder, data-processing
Coder, statistics
Technician, disease registry
Technician, health information
accredited clinical coder
accredited medical coder
clinical coder
clinical coding expert
clinical coding officer
clinical records technician
diagnostic coder
medical coder
medical coding officer","Clinical coders read patients' medical records. They analyse and interpret medical statements about diseases, injuries and procedures. Clinical coders convert this information into health classification codes in order to calculate treatment reimbursements, to produce statistics and to monitor health care performance.",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e2df,http://data.europa.eu/esco/occupation/33cd8ff4-62f2-4a3f-b053-6e009ecef6da,"f404803e-76c0-4a7e-9e27-f7c55ebc0df9
5d90ee93-163a-444a-b090-5367a0d3db8f
8ea487f0-f195-4378-a01b-2d9a3fe19824
07029cdc-29b7-49da-9115-fb63707d8509
3b53e378-8b50-485b-b5e9-3d1409639c1c",3331,3331.2.1.22,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,import export specialist in meat and meat products,"import export specialist in meat and meat products
graduate export specialist in meat and meat products
customs compliance specialist in meat and meat products
graduate import specialist in meat and meat products
international trade compliance specialist in meat and meat products
senior import specialist in meat and meat products
senior import export specialist in meat and meat products
trainee export specialist in meat and meat products
graduate import export specialist in meat and meat products
trainee import export specialist in meat and meat products
senior export specialist in meat and meat products
assistant export specialist in meat and meat products
assistant import export specialist in meat and meat products
assistant import specialist in meat and meat products
trainee import specialist in meat and meat products",Import export specialists in meat and meat products have and apply deep knowledge of import and export goods including customs clearance and documentation.,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e2e0,http://data.europa.eu/esco/occupation/e7117cdc-ee3d-45b0-9680-6b3a60c7c9b3,"8696b3a2-21ed-4013-80f3-1de0709d832a
9e4f6ae5-9c67-4b0d-9425-00c144f63706
96cba019-5304-4d9e-a2da-42740c9cd34c
aef71482-b7ec-42c9-a6da-1f9cb3bc0279
b292e5ec-7baa-45d0-8ecd-cfd49f9187fd",3331,3331.2.1.23,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,import export specialist in metals and metal ores,"assistant export specialist in metals and metal ores
customs compliance specialist in metals and metal ores
graduate export specialist in metals and metal ores
international trade compliance specialist in metals and metal ores
trainee import export specialist in metals and metal ores
senior export specialist in metals and metal ores
senior import specialist in metals and metal ores
senior import export specialist in metals and metal ores
trainee export specialist in metals and metal ores
import export specialist in metals and metal ores
trainee import specialist in metals and metal ores
assistant import export specialist in metals and metal ores
graduate import specialist in metals and metal ores
graduate import export specialist in metals and metal ores
assistant import specialist in metals and metal ores",Import export specialists in metals and metal ores have and apply deep knowledge of import and export goods including customs clearance and documentation.,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e2e1,http://data.europa.eu/esco/occupation/ba1e5427-46e0-4b6c-b196-5312d136dd3b,"af5e0d31-b2ae-42c5-898c-76886fffe736
3322723c-2705-4124-ad57-083aa94a5098
feb0f598-2b85-41f8-be3a-734510488628
1f9137f7-e6e0-4f23-abb5-71141aad9ed0
ce272248-dad7-41cb-976e-82fdb12c4c1e",3331,3331.2.1.24,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,"import export specialist in mining, construction, civil engineering machinery","trainee export specialist in mining, construction, civil engineering machinery
assistant export specialist in mining, construction, civil engineering machinery
assistant import specialist in mining, construction, civil engineering machinery
import export specialist in mining, construction, civil engineering machinery
graduate import export specialist in mining, construction, civil engineering machinery
senior export specialist in mining, construction, civil engineering machinery
senior import export specialist in mining, construction, civil engineering machinery
trainee import specialist in mining, construction, civil engineering machinery
graduate export specialist in mining, construction, civil engineering machinery
graduate import specialist in mining, construction, civil engineering machinery
customs compliance specialist in mining, construction, civil engineering machinery
senior import specialist in mining, construction, civil engineering machinery
international trade compliance specialist in mining, construction, civil engineering machinery
assistant import export specialist in mining, construction, civil engineering machinery
trainee import export specialist in mining, construction, civil engineering machinery","Import export specialists in mining, construction, civil engineering machinery have and apply deep knowledge of import and export goods including customs clearance and documentation.",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e2e2,http://data.europa.eu/esco/occupation/621b7aa1-b678-49ee-8caa-91b496f8bc5b,"9cc21745-762d-4d01-9a8a-47ab1e071617
6f2b9a96-efa5-4447-b863-58bf816817fe
dd9d11a9-ca1f-429a-b20b-9c2b843977b4
5853affc-5d74-461c-8c72-d6412439560a
91373679-049a-413e-958e-6f7a2bf23fff",3331,3331.2.1.25,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,import export specialist in office furniture,"customs compliance specialist in office furniture
international trade compliance specialist in office furniture
import export specialist in office furniture
assistant import specialist in office furniture
graduate import export specialist in office furniture
assistant import export specialist in office furniture
trainee import export specialist in office furniture
graduate import specialist in office furniture
senior export specialist in office furniture
trainee export specialist in office furniture
trainee import specialist in office furniture
senior import export specialist in office furniture
assistant export specialist in office furniture
senior import specialist in office furniture
graduate export specialist in office furniture",Import export specialists in office furniture have and apply deep knowledge of import and export goods including customs clearance and documentation.,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e2e3,http://data.europa.eu/esco/occupation/c143d51a-5267-41a8-a73b-9022cf74c495,"31a021e7-7842-4716-a8b9-43c3eacb64a2
943be025-d1f8-4fba-8ea3-d33bf7c7e469
13ff70d1-8cae-4b2f-b862-525054f50d65
e6369fc4-52c0-4a38-8f0e-b46538056c58
3dff9f29-3903-4bf9-90c0-9f323638fae9",3331,3331.2.1.26,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,import export specialist in office machinery and equipment,"trainee import specialist in office machinery and equipment
senior export specialist in office machinery and equipment
graduate export specialist in office machinery and equipment
international trade compliance specialist in office machinery and equipment
assistant import export specialist in office machinery and equipment
graduate import export specialist in office machinery and equipment
graduate import specialist in office machinery and equipment
trainee import export specialist in office machinery and equipment
trainee export specialist in office machinery and equipment
assistant import specialist in office machinery and equipment
senior import specialist in office machinery and equipment
import export specialist in office machinery and equipment
assistant export specialist in office machinery and equipment
senior import export specialist in office machinery and equipment
customs compliance specialist in office machinery and equipment",Import export specialists in office machinery and equipment have and apply deep knowledge of import and export goods including customs clearance and documentation.,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e41a,http://data.europa.eu/esco/occupation/fa1aef45-49a4-4446-94b4-e2b563d9d025,"00d71dc3-62b5-426d-aeb6-7c86b607f42a
ee514708-38e8-4ad5-92b1-4666fa631066
e1c2df60-b790-4c40-833e-0172e6ad2a68
a88fe275-8174-4ba9-9ee1-d3b52412dc44
f973b0c1-8fcb-4519-9c4c-ae42e14969fd",5111,5111.2.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,train attendant,"train attendant
train steward
train on-board staff member
train customer service representative
train on-board steward
train on-board customer service representative
train stewardess
train on-board stewardess","Train attendants work on trains to provide services to passengers such as welcoming passengers, answering their questions and serving meals.",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e41b,http://data.europa.eu/esco/occupation/9cee6106-04cf-401a-ae4c-b4b8652d6915,"a227bc77-a44e-410c-9d15-bf73747c22b3
24158f80-8f5b-421d-aa6f-116a218b4956
a870a19f-ad52-4da5-9788-ebde0cb2eded
009ee850-2306-4eb6-898d-366826b5e11e
3fbb396e-d3b8-490f-9165-62f8ed076b64",5112,5112.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,chief conductor,"Conductor, sleeping car
chief conductor
chief guard
chief train conductor
conductor crew supervisor
train chief conductor
train conductor
train conductors supervisor
train crew supervisor","Chief conductors are responsible for the safe performance of all operational tasks on board of passenger trains outside the drivers cab, such as supervising safe opening and closing of the train's doors. They supervise and ensure the continuous care for the safety of passengers, especially in the case of technical incidents and emergency situations. They ensure the operational communication to the driver and to traffic control staff as defined in operational regulations. In case of several staff members attending the train, they supervise the team of conductors. They also carry out commercial activities such as ticket control and selling, and provide support and information to passengers as well as gastronomic services.",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e41c,http://data.europa.eu/esco/occupation/9653fb92-ad48-4865-a471-f270302fa93b,"e1728b1c-934b-4c80-a1b4-949774edc0ae
30ac3f3c-12ca-4a5f-9ead-bc93d14b8b1f
da2f6d61-f5e4-4686-ac99-59fdd1709723
63b7b3a9-b898-4cbe-83f9-f300736d1a0d
0594ec8b-8168-482f-abd7-3bd06044828b",5112,5112.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,railway passenger service agent,"railway transportation service representative
railway customer transit agent
passenger representative
railway passenger agent
railway passenger service agent
railway station customer service agent
railway station customer service representative
railway customer service agent
railway customer service representative
customer transit agent","Railway passenger service agents spend time with railway station customers, answer their questions and react quickly and safely to unexpected situations. They provide information, mobility assistance, and security in railway stations. They provide accurate and up to date information on train arrival and departure times, train connections, and help customers plan their travels.",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e41d,http://data.europa.eu/esco/occupation/ea034d66-0d35-4891-b82c-6434cad2c76f,"a84e3d3e-df99-4141-84d7-c51ea98e0539
fc41b700-560e-407f-bba8-d89aff90a2f8
6b03a86c-1b1c-4bb4-9075-7ec8ddbd217c
f5f38fd1-2a0e-4620-822e-98a738a04644
0cc5190c-e38f-4436-b22d-7526685d7214",5112,5112.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,train conductor,"Attendant, pullman car
Attendant, sleeping car
Conductor, pullman car
conductor on trains
rail conductor
railway conductor
train attendant
train conductor
train guard","Train conductors assist passengers in the boarding and leaving of the train. They answer questions from passengers concerning train rules, stations, and provide timetable information. They collect tickets, fares, and passes from passengers and support the chief conductor in performing his operational tasks e.g in regard to door closing or certain operational communication. They ensure the safety of passengers respond to technical incidents and emergency situations.",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e41e,http://data.europa.eu/esco/occupation/7720f392-6ea0-4455-a805-7b7eef38a709,"91366f8c-14d7-4614-8402-4ae3bff706f6
c52319f0-46c3-4181-b5fb-82dfa79b35c1
619221b1-c41d-4157-a013-653b5624e6a6
6c6932b3-2a0e-4a43-840c-0bbbe24962c5
341938fa-ab01-4338-b13f-64a78f2ae716",5112,5112.3.1,,"Excludes:
- drivers",http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,passenger fare controller,"Conductor, bus
cable vehicle attendant
controller
controller of cable vehicle fares
fare controller
passenger fare controller
passenger ticket attendant
passenger ticket controller
ticket conductor
ticket controller
ticket inspector","Passenger fare controllers collect tickets, fares, and passes from passengers. They answer questions from passengers concerning transport rules, station, and timetable information.",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e424,http://data.europa.eu/esco/occupation/9ab80ce6-504f-474f-bb91-98163e9d45fd,"c3aeab66-f139-4e6b-8902-ed068e2ef3a3
ca3b76f3-d837-4b42-99f4-324b87041031
83ccf61f-8dd2-47a7-a05e-906d2caab072
6bc912b5-f2aa-4a4c-a94d-60099fc319bb
bfeb8657-b62e-40e0-84a9-04c43a2ad629",5120,5120.1.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,diet cook,"health care cook
nursing home cook
dietary cook
nursery cook
special diet cook
diet chef
dietary aide
diet cook",Diet cooks prepare and present meals according to special dietary or nutrition needs.,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,False
687671c1ebd2bf665349e425,http://data.europa.eu/esco/occupation/b9de6d8b-1cf6-4722-bf8c-d73aad03bf87,"8d93d8ef-f79d-4da2-8ecd-61f362fb7c54
866b72b2-61e4-45ab-8b02-293b83607bcd
ddfa9063-3e4d-4b44-8f99-a3b68d3326d5
de6f5c20-9019-4b1c-aa98-b20ca076d270
951b3f7b-acb3-4739-a4e9-6928c2cac7f5",5120,5120.1.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,fish cook,"Cook, fish and chips
Cook, restaurant
fish chef
fish cook
fish frier
fish fryer
fish restaurant chef
fish restaurant cook
fish section chef
fish section cook
fish station chef
fish station cook
poissonnier
saucier
sea food cook
sea food restaurant cook
seafood cook
seafood restaurant cook",Fish cooks are responsible for preparing and presenting fish dishes using a variety of techniques. They may also prepare the accompanying sauces and purchase fresh fish for these dishes.,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e426,http://data.europa.eu/esco/occupation/bbaa1444-2c0a-4f76-8375-d72e3ea968fd,"7a15437e-b602-4923-9505-e323dde1a306
34a0ba61-f565-4361-afc8-d167fe22764d
5fd674bd-a534-4833-9b5e-311316bfa099
4c3fb33c-5070-4fb0-9cdd-7fb8c652f7ba
b93c18c7-6d09-4c9e-8edc-e3870c670d95",5120,5120.1.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,grill cook,"barbecue cook
line cook
rotisserie chef
grill chef
barbecue chef
grill cook
steakhouse cook
line chef
grill section chef
grill station chef
rotisserie cook
grill station cook
steakhouse chef
grill section cook","Grill cooks prepare and present meat, vegetables and fish using grill equipment such as grills and rotisseries.",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e427,http://data.europa.eu/esco/occupation/11e6d39e-1295-40e7-8eea-3eb042bc7e34,"8f423905-2a88-4dcd-85b9-30305b0a720a
96b597a3-5f80-494c-804f-d77a9559f519
06c9f21c-bb8a-407b-8208-ccbe0271cfcf
e9583416-61a0-47a9-a54e-c719ef693fde
57979047-fd3d-4358-b753-0cda294155e6",5120,5120.1.4,,"Excludes:
- [cook](urn:esco:occupation:90f75f67-495d-49fa-ab57-2f320e251d7e)

Includes:
- industrial chef",http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,industrial cook,"Cook, work camp
catering cook
catering worker
industrial cook
institutional cook
institutional food preparation worker","Industrial cooks create new food designs and recipes. They prepare, measure and mix ingredients to prepare foodstuff products. They control and regulate temperatures, monitor cooking process, assign specific baking tasks, and direct workers in task performance.",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e428,http://data.europa.eu/esco/occupation/a1b86a8b-ad91-4192-b386-bbf89bb11699,"f7e3d615-3fa7-46eb-b88a-e13f94d1615b
a9cc6f67-298b-4e4d-8761-101b0c7354dd
87e1ab0f-0c13-4e5b-a6ea-4dd9e2da4511
e71d73f0-80c5-417e-a0fd-a2b46d73123b
29937ee5-2888-4fe4-8d49-605ef99707eb",5131,5131.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,restaurant host/restaurant hostess,"Attendant, restaurant seating
front of house host
front of house hostess
maître d'hôtel
meeter and greeter
restaurant host
restaurant host/restaurant hostess
restaurant hostess",Restaurant hosts/hostesses welcome customers to a hospitality service unit and provide initial services.,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e484,http://data.europa.eu/esco/occupation/51ca3c6e-1c9b-49e4-aa09-9e77d1a59547,"774f0446-b37b-439e-a421-ce1dc4bad3a1
3952ce6f-e948-47fe-9166-23fce80ea6a4
11000dd3-5cd8-4f44-92a0-721d9a31fbc7
60c4cb95-97d8-4b9c-9717-6beb4f727e01
76079ab9-7623-481e-bc65-a2271b5c4620",5223,5223.7.19,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,fruit and vegetables specialised seller,"organic fruit and vegetable specialised seller
organic fruit salesperson
organic fruit specialised seller
greengrocers shop salesperson
greengrocers store specialised seller
organic vegetable salesperson
greengrocers store salesperson
vegetable salesperson
organic fruit and vegetable salesperson
organic vegetable specialised seller
fruit specialised seller
fruit salesperson
fruiterers shop salesperson
greengrocers shop specialised seller
fruit and vegetables specialized seller
greengrocery counter salesperson
greengrocery salesperson
greengrocery counter specialised seller
fruiterers shop specialised seller
greengrocery specialised seller
vegetable specialised seller
fruit and vegetables specialised seller",Fruit and vegetables specialised sellers sell fruit and vegetables in specialised shops.,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,False
687671c1ebd2bf665349e485,http://data.europa.eu/esco/occupation/a10222e7-1940-4ca3-86c1-99b115535969,"33428d14-01ce-4fa3-bcf7-0315fac469b2
d1d40647-9949-44dc-8134-79a73d6be4f3
f0239526-fde5-4f26-825e-0cf14d2dd37d
8ce9f90c-2e21-466b-9f05-6f0435fe093f
e59442fa-73d9-4b2e-9c5c-05b3cd76f309",5223,5223.7.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,audio and video equipment specialised seller,"audio-visual shop salesperson
home entertainment shop specialised seller
audio and video salesperson
audio and video shop salesperson
home entertainment shop salesperson
multimedia equipment specialised seller
audio and video specialised seller
audio and video shop specialised seller
audio-visual salesperson
hi-fi specialised seller
hi-fi shop salesperson
audio and video equipment salesperson
audio and video equipment specialized seller
home entertainment specialised seller
home entertainment salesperson
audio-visual shop specialised seller
audio-visual specialised seller
hi-fi salesperson
hi-fi shop specialised seller
multimedia equipment salesperson
audio and video equipment specialised seller","Audio and video equipment specialised sellers sell audio and video equipment such as radio and television, CD, DVD etc. players and recorders in specialised shops.",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e486,http://data.europa.eu/esco/occupation/4b1b1c9c-579c-45c8-8a34-db39f544c031,"b1a13a24-3eaf-4ff8-8e99-bff355165028
b5d4177e-59d9-48c6-b80d-5d5577302f59
6cffbd03-8dfa-4ad0-bbed-087c5e3d0b2d
115bacf1-b888-45b5-b4ed-5609c9a9691e
6411f045-4b60-47eb-83de-fbb49ba85252",5223,5223.7.20,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,furniture specialised seller,"home furnishing salesperson
home furnishings salesperson
home furnishing specialised seller
lightning equipment and accessories salesperson
furniture and lighting sales person
furniture salesperson
furniture and lighting specialised seller
furniture specialized seller
lightning equipment and accessories specialised seller
home furnishings specialised seller
home articles salesperson
home articles specialised seller
furniture specialised seller",Furniture specialised sellers sell furniture and other household articles in specialised shops.,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,False
